,zip,n_lat,n_lon,customer_id,first_name,last_name,street,louvein_community,city
7026,94709,37.88795676636335,-122.28380740977597,1277,Yoko,Mulran,8857 Westend Road,1037,Berkeley
7027,94709,37.88219164369309,-122.26843170852403,1276,Kathleen,Braiden,3524 Warbler Parkway,7644,Berkeley
7028,94709,37.86549267890942,-122.26630754005598,1275,Malinda,Pena,105 Muir Way,4801,Berkeley
7029,94709,37.880943400913694,-122.2665179727568,1274,Ted,Sherrott,6 Tennyson Plaza,7644,Berkeley
7030,94709,37.86673975785147,-122.26361392337272,1273,Cobb,Niles,4202 Blaine Hill,4801,Berkeley
7031,94709,37.87753169896947,-122.27766063164692,1272,Jarrad,Brusle,42 Elmside Plaza,173,Berkeley
7032,94709,37.879083519537325,-122.26670958775094,1271,Dorthea,Beville,66 Hayes Drive,7644,Berkeley
7033,94709,37.880946207705556,-122.27109889979461,1270,Cobby,Fonquernie,17 Becker Street,7644,Berkeley
7034,94709,37.88459268640659,-122.26616464522083,1269,Meridith,Wedmore.,937 Rockefeller Road,7644,Berkeley
7035,94709,37.88358382071362,-122.27524484427465,1268,Wilmette,Doig,3 Towne Drive,7644,Berkeley
7036,94709,37.87681726479047,-122.26202770120307,1267,Clyve,Hammonds,22 Brentwood Hill,4801,Berkeley
7037,94709,37.87684570405421,-122.27005670897795,1266,Rosene,Reddington,1 Butternut Place,7644,Berkeley
7038,94709,37.87253700745114,-122.2627298948195,1265,Bette,Mottinelli,524 Thackeray Center,4801,Berkeley
7039,94709,37.8791807459333,-122.26662559033491,1264,Joachim,Peake,886 Bay Trail,7644,Berkeley
7040,94709,37.880495561324096,-122.27063923510795,1263,Rutledge,Bollands,199 Lukken Way,7644,Berkeley
7041,94709,37.880269213085604,-122.2616194474383,1262,Torey,Drakeford,3305 Melvin Junction,7644,Berkeley
7042,94709,37.88206138846193,-122.26938847405457,1261,Jillie,Bittlestone,95803 Northport Junction,7644,Berkeley
7043,94709,37.88268678387726,-122.2618860970707,1260,Elston,Bridson,1181 David Trail,7644,Berkeley
7044,94709,37.87973475292406,-122.25999400997284,1259,Egan,LLelweln,8 Kings Pass,7644,Berkeley
7045,94709,37.88663616231425,-122.25712351488951,1258,Sigmund,Lorenc,72251 Old Shore Place,7644,Berkeley
7046,94709,37.881705866633595,-122.26037257895,1257,Yule,Surgey,61 School Alley,7644,Berkeley
7047,94709,37.882378653128704,-122.25841535136941,1256,Raul,Kleinpeltz,51 Little Fleur Place,7644,Berkeley
7048,94709,37.875697027779694,-122.27876614539305,1255,Henrietta,Callander,742 Bobwhite Street,173,Berkeley
7049,94709,37.88110679390709,-122.26389785396577,1254,Jonell,McCowen,641 Merry Alley,7644,Berkeley
7050,94709,37.87762970748376,-122.25620457877994,1253,Morly,Ashford,65 Caliangt Terrace,4801,Berkeley
7051,94709,37.88883888064975,-122.25920972869706,1252,Rickie,Pegler,79647 Mandrake Crossing,7644,Berkeley
7052,94709,37.884579902461205,-122.28044928916525,1251,Deana,Moreno,42 Utah Crossing,1037,Berkeley
7053,94709,37.88275202111516,-122.26963830995396,1250,Sasha,Balsdon,468 Grover Way,7644,Berkeley
7054,94709,37.87744179738271,-122.27219515537574,1249,Alister,Domeny,9480 Green Ridge Terrace,7644,Berkeley
7055,94709,37.87765046559352,-122.27186960386473,1248,Jacob,Crosthwaite,7 Bartillon Junction,7644,Berkeley
7056,94709,37.88376064022742,-122.27327404067306,1247,Christi,Burk,9772 Helena Way,7644,Berkeley
7057,94709,37.8826780388787,-122.26336643260032,1246,Klemens,Guye,6582 Maywood Road,7644,Berkeley
7058,94709,37.88070556300154,-122.26762049673873,1245,Ellerey,Nesfield,309 Sutherland Trail,7644,Berkeley
7059,94709,37.87842834596968,-122.2725377109324,1244,Basile,Gulvin,8567 Boyd Way,7644,Berkeley
7060,94709,37.882297987122755,-122.25889798038905,1243,Jolene,Brownjohn,7 Arrowood Street,7644,Berkeley
7061,94709,37.865997177608,-122.27237281806389,1242,Polly,Childers,99100 Bluejay Place,173,Berkeley
7062,94709,37.89020660604835,-122.26250064604456,1241,Gerardo,Doge,57745 John Wall Terrace,7644,Berkeley
7063,94709,37.88590525308846,-122.2790382460868,1240,Byran,Barroux,9757 Schiller Place,7644,Berkeley
7064,94709,37.89013426551553,-122.26442190296649,1239,May,Hanrott,3298 Sheridan Circle,7644,Berkeley
7065,94709,37.87067820375536,-122.25876065575929,1238,Ettie,Martynikhin,4806 Di Loreto Alley,4801,Berkeley
7066,94709,37.886124170787376,-122.27401214741518,1237,Fina,Surtees,91 Johnson Place,7644,Berkeley
7067,94709,37.879197612126454,-122.26529313371334,1236,Chrystel,Purcell,5 Gateway Way,7644,Berkeley
7068,94709,37.887301454129904,-122.26861907382501,1235,Romola,Jouanny,16 Vidon Crossing,7644,Berkeley
7069,94709,37.873874443804304,-122.27555136221648,1234,Ogdon,Duxbury,48229 School Lane,173,Berkeley
7070,94709,37.87676699251604,-122.25603854971013,1233,Justinn,Leyre,7 Upham Court,4801,Berkeley
7071,94709,37.87560756815038,-122.26186067979496,1232,Sybilla,Beneyto,453 Thackeray Drive,4801,Berkeley
7072,94709,37.88818432474886,-122.26777972817924,1231,Kelcy,Skotcher,60810 School Point,7644,Berkeley
7073,94709,37.87901398902451,-122.25261834995773,1230,Suzanna,Fishly,3663 Sundown Terrace,4801,Berkeley
7074,94709,37.87526620733365,-122.26013425010755,1229,Winnifred,Covotti,12 8th Hill,4801,Berkeley
7075,94709,37.87396105775129,-122.27336032195862,1228,Hermine,Tompkinson,140 Roth Trail,173,Berkeley
7076,94709,37.87490176813197,-122.27696136874285,1227,Britney,Coronado,73267 Lien Hill,173,Berkeley
7077,94709,37.88550321031152,-122.27028825313353,1226,Berne,Zaczek,3 Fulton Park,7644,Berkeley
7078,94709,37.86955212659511,-122.27212991239016,1225,Rozamond,Abisetti,9 American Crossing,173,Berkeley
7079,94709,37.87502016806849,-122.25863513907055,1224,Celie,Reveley,8 Dovetail Terrace,4801,Berkeley
7080,94709,37.87262252005481,-122.26757299405624,1223,Kain,Canto,49224 Emmet Terrace,173,Berkeley
7081,94709,37.8872764921618,-122.26360156025602,1222,Vivyan,Mc Meekan,9733 Mallard Drive,7644,Berkeley
7082,94709,37.88034070614238,-122.25777996400316,1221,Dyana,Caven,352 Melby Circle,7644,Berkeley
7083,94709,37.874458774704294,-122.26531396168343,1220,Pren,Ector,64207 Ramsey Circle,173,Berkeley
7084,94709,37.881487408439554,-122.25477142287897,1219,Goddard,Atlee,62953 Johnson Way,7644,Berkeley
7085,94709,37.879128303171356,-122.26347861086819,1218,Alvina,Cordery,65541 Sage Point,7644,Berkeley
7086,94709,37.87426211425461,-122.27323192706898,1217,Enrica,Stowers,9 Sherman Plaza,173,Berkeley
7087,94709,37.87314180822485,-122.2717722571665,1216,Dorri,Annable,10 Redwing Crossing,173,Berkeley
7088,94709,37.878627601556346,-122.26790171562256,1215,Ari,Corradengo,9409 Macpherson Hill,7644,Berkeley
7089,94709,37.864663249572665,-122.27095703082142,1213,Kassi,McKerton,6023 Riverside Pass,173,Berkeley
7090,94710,37.86753935112211,-122.30889561435336,1320,Baillie,Cremer,19 International Court,377,Berkeley
7091,94710,37.86248272206916,-122.30446697138865,1319,Waldemar,Hindes,71 Shasta Point,377,Berkeley
7092,94710,37.87196759026367,-122.301886300234,1318,Faun,Kunes,723 Eagle Crest Plaza,377,Berkeley
7093,94710,37.86057325841655,-122.30569798503076,1317,El,Riteley,67 Express Hill,377,Berkeley
7094,94710,37.86531751256605,-122.30144935770711,1316,Jamison,Mettricke,65 Gale Drive,377,Berkeley
7095,94710,37.866808623355944,-122.30953566923131,1315,Brittni,Bubb,37715 Larry Way,377,Berkeley
7096,94710,37.864877591315796,-122.31126539485494,1314,Robbert,Carle,38905 Mandrake Trail,377,Berkeley
7097,94710,37.86574282154988,-122.30465619249507,1313,Maxie,McGurn,132 Harbort Parkway,377,Berkeley
7098,94710,37.869998607961065,-122.30653351422625,1312,Garrek,Bondy,8 Lawn Center,377,Berkeley
7099,94710,37.86744151831137,-122.29999639629405,1311,Allie,Yabsley,3 Westport Terrace,377,Berkeley
7100,94710,37.86982308457769,-122.31269008593402,1310,Othelia,Matieu,883 Warbler Park,377,Berkeley
7101,94710,37.8649353479286,-122.29786722106664,1384,Roarke,Ashenhurst,73 Londonderry Way,377,Berkeley
7102,94710,37.878910952629646,-122.29906497467397,1383,Stirling,Lenaghen,713 Hazelcrest Lane,1037,Berkeley
7103,94710,37.874483478439736,-122.29440958904179,1382,Kay,Chstney,5459 Dorton Street,173,Berkeley
7104,94710,37.869148140216424,-122.30067644443075,1381,Stewart,McCaffrey,9 Pleasure Road,377,Berkeley
7105,94710,37.864865803315645,-122.31108791013826,1380,Lizzy,Endley,28 Green Plaza,377,Berkeley
7106,94710,37.87155897335389,-122.30861406775867,1379,Sawyere,Kensitt,8747 Old Shore Avenue,377,Berkeley
7107,94710,37.87176603747446,-122.29789975390393,1378,Sheffield,Paul,137 Superior Crossing,173,Berkeley
7108,94710,37.86846565267451,-122.30863259049048,1377,Hazel,Bayns,2 Declaration Alley,377,Berkeley
7109,94710,37.87356786398846,-122.30610359591807,1376,Avivah,Krabbe,47 Vidon Point,377,Berkeley
7110,94710,37.86677570170498,-122.30065225971542,1375,Domingo,Glenister,167 Orin Alley,377,Berkeley
7111,94710,37.87084038733697,-122.29586561140563,1374,Jacqueline,Treble,86267 High Crossing Drive,173,Berkeley
7112,94710,37.85960658899222,-122.29981678641352,1373,Amble,Silson,4 Barby Junction,377,Berkeley
7113,94710,37.8739796486195,-122.31344141965033,1372,Marielle,Arboin,14 Ludington Circle,377,Berkeley
7114,94710,37.87725954991517,-122.30539365181693,1371,Cristabel,Ferby,434 Farmco Point,1037,Berkeley
7115,94710,37.859277267834614,-122.30693439733496,1370,Justis,Relf,14613 Toban Court,377,Berkeley
7116,94710,37.86579178604508,-122.30567428729198,1369,Tabby,McKernan,6 Artisan Street,377,Berkeley
7117,94710,37.86879522138922,-122.31079096174517,1368,Marijn,Macknish,7107 Meadow Ridge Pass,377,Berkeley
7118,94710,37.868774969765475,-122.30188602357939,1367,Salmon,Heynel,51 Springview Street,377,Berkeley
7119,94710,37.86024470089805,-122.30094420327093,1366,Andria,Lambrook,98558 Continental Trail,377,Berkeley
7120,94710,37.86029289405174,-122.30683528553527,1365,Gonzales,Rosedale,781 Wayridge Pass,377,Berkeley
7121,94710,37.87424788730123,-122.31410257673822,1364,Amby,Fealey,94220 Badeau Trail,377,Berkeley
7122,94710,37.87790073087687,-122.30300405597794,1363,Anastasia,Salvati,7 Eastlawn Road,1037,Berkeley
7123,94710,37.86193713496039,-122.29291050076158,1362,Gerty,Lenin,5 Fieldstone Drive,173,Berkeley
7124,94710,37.86374490638226,-122.30200992661004,1361,Basilius,Entwistle,502 Sachs Court,377,Berkeley
7125,94710,37.85572675459927,-122.30222480085655,1360,Sallyanne,Coxwell,17 Caliangt Parkway,377,Berkeley
7126,94710,37.860177047994185,-122.30302404299553,1359,Ronnie,McPhail,7468 Veith Trail,377,Berkeley
7127,94710,37.871849209631264,-122.31179862759195,1358,Eldridge,Winterflood,75607 Anderson Pass,377,Berkeley
7128,94710,37.87057424150008,-122.30615315063964,1357,Adey,Tooke,5544 Sundown Avenue,377,Berkeley
7129,94710,37.87005575913239,-122.30245767959559,1356,Kay,Cantopher,307 Merry Center,377,Berkeley
7130,94710,37.86256913165354,-122.31548026428437,1355,Conchita,Gerard,58850 Mallard Avenue,377,Berkeley
7131,94710,37.869585109354944,-122.31065112138874,1354,Barbara,Crocroft,72 Buhler Drive,377,Berkeley
7132,94710,37.858060346867994,-122.30448686162667,1353,Andreana,Stanborough,5960 Manufacturers Pass,377,Berkeley
7133,94710,37.871178422534214,-122.30719571194615,1352,Byrann,Pawling,7159 Prairie Rose Lane,377,Berkeley
7134,94710,37.87427248810283,-122.31126462734218,1351,Budd,Danilenko,46 Butterfield Center,377,Berkeley
7135,94710,37.87405901658497,-122.2903453225264,1350,Nevil,Sinncock,48946 Burning Wood Terrace,173,Berkeley
7136,94710,37.87117722361755,-122.30399475621793,1349,Aguistin,Glastonbury,699 Park Meadow Circle,377,Berkeley
7137,94710,37.874204917928054,-122.31223489248414,1348,Amery,Oakton,430 Ruskin Drive,377,Berkeley
7138,94710,37.86470972560724,-122.29851877829424,1347,Jake,Muzzall,3074 Service Parkway,377,Berkeley
7139,94710,37.86649954454597,-122.2993481572606,1346,Antonetta,Grosvenor,952 Straubel Pass,377,Berkeley
7140,94710,37.860610579323485,-122.29959789318295,1345,Stephanie,Girvin,47 Petterle Hill,377,Berkeley
7141,94710,37.866103683096604,-122.30835828895317,1344,Rozanna,Sea,1001 Carberry Drive,377,Berkeley
7142,94710,37.87027313967448,-122.30885922247538,1343,Carmela,Gillis,93821 Warbler Avenue,377,Berkeley
7143,94710,37.87476426592161,-122.29338387588885,1342,Neville,Joontjes,41 Forster Avenue,173,Berkeley
7144,94710,37.85353671312948,-122.31225028241526,1341,Emmie,Drain,82801 Ridge Oak Place,381,Berkeley
7145,94710,37.87132576075984,-122.3072446220516,1340,Barby,Pelham,7 Warbler Plaza,377,Berkeley
7146,94710,37.858418856495,-122.2953930936159,1339,Marjory,Eagle,33 Miller Parkway,173,Berkeley
7147,94710,37.86452412370757,-122.30361995294773,1338,Addison,Gunton,49450 Ridgeview Place,377,Berkeley
7148,94710,37.863644380905015,-122.30892235968822,1337,Gilbertine,Ferrers,1089 Carberry Hill,377,Berkeley
7149,94710,37.85883054491597,-122.30547251692343,1336,Ursulina,Wynne,22205 Bluestem Point,377,Berkeley
7150,94710,37.87744311605637,-122.31114462955266,1335,Nikolaus,Kiff,254 Golf Course Street,377,Berkeley
7151,94710,37.87701456942678,-122.30524768829909,1334,Myles,Quartly,44129 Kensington Alley,1037,Berkeley
7152,94710,37.860977482432055,-122.29170070449919,1333,Ximenez,de Chastelain,711 Novick Terrace,173,Berkeley
7153,94710,37.8665098431856,-122.30270111171798,1332,Alec,Goggin,67 Graceland Street,377,Berkeley
7154,94710,37.86175346492813,-122.30506689948996,1331,Eloisa,O'Doghesty,6317 Novick Junction,377,Berkeley
7155,94710,37.86745658020844,-122.29740000504923,1330,Torrin,Lambis,1 Fieldstone Alley,377,Berkeley
7156,94710,37.88356615011076,-122.30005143350549,1329,Fay,Titt,88 Bay Drive,1037,Berkeley
7157,94710,37.86569732853413,-122.30384693450141,1328,Krisha,Kavanagh,5198 Reindahl Terrace,377,Berkeley
7158,94710,37.86318302918545,-122.31028494665016,1327,Dore,Barukh,40180 Fairview Crossing,377,Berkeley
7159,94710,37.857982291929886,-122.30254050978088,1326,Tessi,Minshull,87717 Maywood Point,377,Berkeley
7160,94710,37.87494867393036,-122.29719918903784,1325,Myrwyn,Buten,5205 Brickson Park Center,173,Berkeley
7161,94710,37.86727089229068,-122.29451329690512,1324,Junia,Vanyutin,44415 Lakewood Gardens Way,173,Berkeley
7162,94710,37.86955370026861,-122.29184444217123,1323,Clarabelle,Gertray,51496 International Terrace,173,Berkeley
7163,94710,37.865730216814114,-122.31399957879684,1322,Melitta,McRill,234 Express Pass,377,Berkeley
7164,94710,37.86559738177255,-122.30690039642664,1321,Aldwin,Seniour,77385 Shasta Hill,377,Berkeley
7165,94720,37.865605140335546,-122.24869500854986,777,Pam,Hairsnape,9570 Becker Plaza,4801,Berkeley
7166,94720,37.87371889352111,-122.26251958058396,791,Dora,Quinevan,7 Merrick Hill,4801,Berkeley
7167,94720,37.872920940100315,-122.25401589886731,790,Deirdre,Paulazzi,917 Rusk Place,4801,Berkeley
7168,94720,37.8713906607045,-122.25577942827313,789,Hilary,Whyborne,46208 Jenna Road,4801,Berkeley
7169,94720,37.88222124714316,-122.25826759595628,788,Caril,Vanyatin,657 Eagan Crossing,7644,Berkeley
7170,94720,37.886715410676466,-122.26427263726278,787,Yorker,Canacott,854 Waxwing Avenue,7644,Berkeley
7171,94720,37.884606410828624,-122.24774475005664,786,Buffy,Rizzotto,867 Forster Street,7622,Berkeley
7172,94720,37.868295298392496,-122.25957220609992,785,Ewan,Curston,4499 Crest Line Hill,4801,Berkeley
7173,94720,37.88263104467723,-122.26248078209497,784,Erich,Kaming,26 Lake View Circle,7644,Berkeley
7174,94720,37.867703100246416,-122.25048183753768,783,Klemens,Cadden,71 Sutteridge Alley,4801,Berkeley
7175,94720,37.86834757916007,-122.25307713899147,782,Paddie,Kinleyside,32439 Buena Vista Plaza,4801,Berkeley
7176,94720,37.873945426780736,-122.25797615313489,781,Andreana,Saltmarshe,878 Sheridan Terrace,4801,Berkeley
7177,94720,37.87147257245032,-122.25633599952285,780,Cristin,Coldbath,5 Dapin Crossing,4801,Berkeley
7178,94720,37.888209753128734,-122.24813737752693,779,Reggie,Kenner,111 Forster Circle,1206,Berkeley
7179,94720,37.86712138174554,-122.258948883917,778,Wakefield,Dessaur,35224 Derek Drive,4801,Berkeley
7180,94720,37.87915354303147,-122.25385773973711,776,Nettle,Ridder,97 Hermina Plaza,4801,Berkeley
7181,94720,37.87002390260173,-122.26246811969858,775,Kori,Vankeev,3 Eliot Lane,4801,Berkeley
7182,94720,37.87224491580397,-122.24069964940558,774,Caressa,Matteris,33 Fuller Way,6644,Berkeley
7183,94720,37.871063022771295,-122.25258847782177,773,Wilt,Flatley,6109 Nelson Pass,4801,Berkeley
7184,94720,37.87439569689939,-122.25432289519678,772,Kira,Shane,55178 Manitowish Lane,4801,Berkeley
7185,94720,37.871834902532775,-122.2599020721019,771,Natalya,Cossor,5842 Northland Street,4801,Berkeley
7186,94720,37.85513529316585,-122.25608384643907,770,Dwayne,Boyd,5663 Fordem Court,4801,Berkeley
7187,94720,37.878602204981256,-122.2560086701783,769,Doyle,Zaczek,932 Eastwood Center,4801,Berkeley
7188,94720,37.88796825998867,-122.25224236156582,768,Vallie,Astlet,3493 Randy Avenue,1206,Berkeley
7189,94720,37.87673729736631,-122.25786867057985,767,Christie,Blaszczak,16296 Macpherson Drive,4801,Berkeley
7190,94720,37.87740513800888,-122.25112726289494,766,Cybill,Watchorn,242 New Castle Parkway,4801,Berkeley
7191,94720,37.866631468912445,-122.25684621705618,765,Antoni,Fulloway,31366 Garrison Trail,4801,Berkeley
7192,94720,37.87992482648106,-122.25905365288504,764,Rasia,Millwall,25341 Rigney Junction,7644,Berkeley
7193,94720,37.864724562289744,-122.24841095452439,763,Dorthy,Filby,7 Birchwood Pass,4801,Berkeley
7194,94720,37.86457274823915,-122.25709470698199,762,Jeffrey,Connechy,926 Gina Circle,4801,Berkeley
7195,94801,37.95161865914854,-122.38130520454133,5307,Egan,Polly,1269 Burrows Center,4798,Richmond
7196,94801,37.94260751625248,-122.37277852053693,5364,Yardley,Bentz,113 Twin Pines Street,4798,Richmond
7197,94801,37.94214595969121,-122.39004250284711,5363,Hammad,Blowes,4209 Linden Road,4798,Richmond
7198,94801,37.94803987695549,-122.38073462478818,5362,Hildy,Koeppe,58525 Red Cloud Park,4798,Richmond
7199,94801,37.94191988611714,-122.38092636797838,5361,Emelia,Crab,6 Fallview Place,4798,Richmond
7200,94801,37.9525784213411,-122.38751233454491,5360,Alvina,Lawrie,4345 Moulton Center,4798,Richmond
7201,94801,37.940174174390286,-122.38351408797708,5359,Maynord,Mellows,84 Fremont Place,4798,Richmond
7202,94801,37.93923316367307,-122.37848710232942,5358,Kip,Korneichuk,14 Grim Center,4798,Richmond
7203,94801,37.956519505617756,-122.377406136349,5357,Stepha,Luby,9 Upham Street,4798,Richmond
7204,94801,37.946568799935065,-122.36896457782923,5356,Nanine,Bendig,98372 Autumn Leaf Alley,4841,Richmond
7205,94801,37.946951636726496,-122.38353270253367,5355,Jean,Wychard,4111 Pennsylvania Pass,4798,Richmond
7206,94801,37.95540984082712,-122.37120700729247,5354,Lissy,Quartly,3597 Sugar Drive,4798,Richmond
7207,94801,37.94353083844673,-122.37882387809502,5353,Lyndell,Rizziello,25 Northfield Plaza,4798,Richmond
7208,94801,37.95290676361458,-122.37972969170687,5352,Isador,Ianiello,201 Drewry Court,4798,Richmond
7209,94801,37.94849464323725,-122.38865897483707,5351,Josephine,Cobbe,940 Basil Terrace,4798,Richmond
7210,94801,37.94740878798055,-122.39953283342045,5350,David,Stock,726 Bunting Trail,4798,Richmond
7211,94801,37.94296063925402,-122.37508399446315,5349,Floria,MacConnal,1 Vidon Center,4798,Richmond
7212,94801,37.93640432059587,-122.37377047049098,5348,Tommy,McGougan,5010 Havey Junction,4832,Richmond
7213,94801,37.954511491325135,-122.38419993776367,5347,Kerianne,Blannin,6 Kensington Plaza,4798,Richmond
7214,94801,37.94749175609339,-122.37470406202321,5346,Eden,Ragsdall,59577 Manley Street,4798,Richmond
7215,94801,37.95309633404196,-122.37479629492798,5345,Hakim,Cockshot,991 Northview Center,4798,Richmond
7216,94801,37.95106814044571,-122.3872883662247,5344,Laure,Martinello,780 Jay Lane,4798,Richmond
7217,94801,37.95009228237311,-122.38686816520014,5343,Lynna,Cauldwell,16252 Park Meadow Trail,4798,Richmond
7218,94801,37.94859092790498,-122.39545617428305,5342,Herold,Farndale,59014 Talisman Center,4798,Richmond
7219,94801,37.949508038090464,-122.38272497250586,5341,Graham,Connew,97170 Summer Ridge Center,4798,Richmond
7220,94801,37.94331766094886,-122.39746901410957,5340,Marve,Fozard,18962 Mifflin Circle,4824,Richmond
7221,94801,37.95260183101171,-122.37740383633312,5339,Andrus,Elcox,167 Maywood Center,4798,Richmond
7222,94801,37.943704160840866,-122.37761976203304,5338,Annamaria,McNiff,15 Lawn Lane,4798,Richmond
7223,94801,37.955549143807495,-122.38377621676676,5337,Tally,Windows,366 Eagan Trail,4798,Richmond
7224,94801,37.95084372405821,-122.3891318639639,5336,Donny,Gulston,1 Troy Point,4798,Richmond
7225,94801,37.94518836628482,-122.38421785855833,5335,Elane,Streeton,65071 Myrtle Trail,4798,Richmond
7226,94801,37.94341149055615,-122.37972564866054,5334,Deva,Abrahm,7 Jana Way,4798,Richmond
7227,94801,37.94697315063347,-122.39277995477437,5333,Amalee,de Broke,393 Hanson Lane,4798,Richmond
7228,94801,37.95563036138227,-122.37026917805191,5332,Alix,Meaders,1427 Burrows Crossing,4798,Richmond
7229,94801,37.9504317746532,-122.3658340532796,5331,Quent,de Merida,924 Goodland Parkway,4814,Richmond
7230,94801,37.95422693501669,-122.38093840535568,5330,Kerwin,Allden,45 Daystar Hill,4798,Richmond
7231,94801,37.965252744130886,-122.38266205121924,5329,Ruprecht,Habercham,5575 Donald Alley,4811,Richmond
7232,94801,37.94028702045171,-122.3761688137079,5328,Clementine,Goldman,1169 Caliangt Park,4798,Richmond
7233,94801,37.9545169469071,-122.38085135198902,5327,Curcio,Allerton,69101 Blaine Center,4798,Richmond
7234,94801,37.947537057105144,-122.37728371803158,5326,Brigham,Trask,77508 Golden Leaf Street,4798,Richmond
7235,94801,37.94981915040075,-122.37351536839692,5325,Penn,Cornborough,2975 Bartillon Street,4798,Richmond
7236,94801,37.94055729464469,-122.37906404988006,5324,Isabel,Lydden,41315 Northland Way,4798,Richmond
7237,94801,37.952026066323896,-122.37904534427473,5323,Petronille,Peckham,70704 Kipling Point,4798,Richmond
7238,94801,37.95115257271563,-122.37978848957499,5322,Melesa,Minerdo,6229 Cambridge Place,4798,Richmond
7239,94801,37.95772855304639,-122.38856712845165,5321,Rab,Scarce,2233 Arizona Center,4798,Richmond
7240,94801,37.943707790913244,-122.38412618843202,5320,Brenden,Doncom,1 Blue Bill Park Drive,4798,Richmond
7241,94801,37.96679117037781,-122.39007019429597,5319,Fanny,Pedreschi,36 Hauk Hill,4800,Richmond
7242,94801,37.95419773227459,-122.38044792650449,5318,Shadow,Statefield,6 Prentice Center,4798,Richmond
7243,94801,37.94310358815087,-122.38678289629307,5317,Selena,Aris,626 Dexter Park,4798,Richmond
7244,94801,37.945808246768486,-122.39234822304563,5316,Graig,Letham,6349 Truax Parkway,4798,Richmond
7245,94801,37.951066144910904,-122.38063888740331,5315,Dyana,Durtnall,35179 Straubel Hill,4798,Richmond
7246,94801,37.95144050915156,-122.38315093824023,5314,Tristam,Philipsen,657 Lillian Plaza,4798,Richmond
7247,94801,37.94940057123148,-122.37703639599583,5313,Mirella,Van Der Vlies,55791 Kensington Drive,4798,Richmond
7248,94801,37.945112869277786,-122.384086075566,5312,Krishna,Turneux,157 7th Road,4798,Richmond
7249,94801,37.943826980904696,-122.37573729607061,5311,Carolee,Thams,3431 Anzinger Way,4798,Richmond
7250,94801,37.95055874365396,-122.39908397091321,5310,Ham,Dyers,7 Superior Crossing,4798,Richmond
7251,94801,37.930026472905645,-122.38774463294179,5309,Felic,Real,68114 Aberg Circle,4789,Richmond
7252,94801,37.953437903098155,-122.3731106529651,5308,Cathrin,Jedrzejkiewicz,31 Arrowood Circle,4798,Richmond
7253,94803,37.968452283919376,-122.28794248870223,4193,Heather,Ciotti,7 Fieldstone Circle,3463,El Sobrante
7254,94803,37.956802345640085,-122.28872094507541,4192,Albertine,Pennoni,2 Veith Court,3463,El Sobrante
7255,94803,37.963527383205864,-122.27824847057843,4191,Albie,Di Gregorio,29 Starling Alley,3463,El Sobrante
7256,94803,37.958742310418344,-122.27762540284601,4190,Panchito,Hanmore,30957 Green Plaza,3463,El Sobrante
7257,94803,37.961518973646186,-122.2845599435754,4189,Bay,Alldridge,6518 Lakeland Place,3463,El Sobrante
7258,94803,37.96390700983707,-122.28618600155677,4188,Guglielmo,Letham,1 Pepper Wood Park,3463,El Sobrante
7259,94803,37.952391322958064,-122.28459262171214,4187,Merrel,Longbottom,2436 Northport Court,3463,El Sobrante
7260,94803,37.958625812585495,-122.29264027156923,4186,Trip,Thwaite,37 Dexter Avenue,3463,El Sobrante
7261,94803,37.95581188048911,-122.27858523308356,4185,Rois,Jeduch,675 Miller Road,3463,El Sobrante
7262,94803,37.962633809769535,-122.28502300327348,4184,Augy,Laurand,4131 Claremont Park,3463,El Sobrante
7263,94803,37.965599198111384,-122.27439178870067,4183,Vickie,Bonnick,45402 Walton Drive,3463,El Sobrante
7264,94803,37.96017929114918,-122.27742318240678,4182,Hyacintha,Falkingham,9433 Rieder Parkway,3463,El Sobrante
7265,94803,37.95227520510239,-122.27667872666646,4181,Patricia,Handy,365 Carberry Hill,3463,El Sobrante
7266,94803,37.95116687329815,-122.27606541599307,4180,Allen,Ingarfield,7 Carey Trail,3463,El Sobrante
7267,94803,37.9548624589904,-122.28001582613557,4179,Dougy,Felgat,272 South Circle,3463,El Sobrante
7268,94803,37.972099900505306,-122.28843912406931,4178,Flor,Durek,23569 Washington Court,3463,El Sobrante
7269,94803,37.95148718676437,-122.28808683210113,4177,Arel,Giraudeau,8477 Arrowood Trail,3463,El Sobrante
7270,94803,37.95739865212827,-122.2854708980153,4176,Howard,Thor,91168 Evergreen Street,3463,El Sobrante
7271,94803,37.96400502298682,-122.28845932610713,4175,Flora,Dymott,7 Caliangt Hill,3463,El Sobrante
7272,94803,37.94949891201974,-122.27678573812113,4174,Mareah,Hayle,5 Buhler Crossing,3463,El Sobrante
7273,94803,37.9645521403773,-122.27602305800704,4173,Cindi,Caldeyroux,966 Northfield Center,3463,El Sobrante
7274,94803,37.95517153753345,-122.27730172321947,4172,Biron,Doreward,83275 Stoughton Park,3463,El Sobrante
7275,94803,37.947802999680384,-122.27488671629152,4171,Raffaello,Gascoyen,50 Little Fleur Way,3463,El Sobrante
7276,94803,37.95921325819332,-122.27030556145347,4170,Simone,Le Gassick,42207 Ramsey Street,3463,El Sobrante
7277,94803,37.95879690880982,-122.29734055247796,4169,Tootsie,O'Mullaney,573 Rusk Avenue,3463,El Sobrante
7278,94803,37.95681317545208,-122.27821971990909,4168,Myles,Boutcher,40 Schiller Trail,3463,El Sobrante
